experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,instructions_key.keys,instructions_key.rt,rt,score,response_number,block_number,time,interval,response.keys,response.rt,break_key.keys,break_key.rt,closing_key.keys,closing_key.rt,date,frameRate,expName,session,participant,
4,0,4,0,,,7.7580139637,311,30,5,2754.17334318,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.3402941227,312,31,5,2760.51320601,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,4.30443787575,312,32,5,2764.81772399,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.25751900673,313,33,5,2771.09132195,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.60790419579,314,34,5,2779.68342614,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,9.16086888313,315,35,5,2788.8597641,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,1.15025210381,315,36,5,2789.99425006,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.12294888496,316,37,5,2795.13324308,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,10.0095081329,317,38,5,2805.12712407,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,10.2451789379,318,39,5,2815.38789415,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.5737760067,319,40,5,2822.945683,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.77368092537,320,41,5,2828.73544908,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,4.57051301003,320,42,5,2833.28990912,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.95943498611,321,43,5,2842.24932003,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.58929204941,322,44,5,2847.83857417,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,9.19396495819,323,45,5,2857.04830003,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.1075899601,324,46,5,2865.1401701,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.40660214424,325,47,5,2870.56274509,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.94107794762,326,48,5,2877.5032661,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.04046297073,327,49,5,2884.54385209,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.93835806847,328,50,5,2890.48369908,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.52473497391,329,51,5,2897.00710106,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.85653686523,330,52,5,2902.86328912,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.07276201248,331,53,5,2909.93744612,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.67364215851,332,54,5,2916.61103106,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.37330293655,333,55,5,2922.96781206,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.64346289635,334,56,5,2931.62720513,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.20620512962,335,57,5,2938.83461118,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.17457699776,336,58,5,2945.99225616,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.99193286896,337,59,5,2954.00051904,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.79237413406,338,60,5,2962.77655816,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,3.8876979351,338,61,5,2966.66382217,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,3.73731207848,338,62,5,2970.40110111,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.18911504745,339,63,5,2976.60766101,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.27499198914,340,64,5,2983.86534595,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.52575588226,341,65,5,2992.40790296,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.39089894295,342,66,5,2999.7990191,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.15929412842,343,67,5,3006.95670605,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.43710589409,344,68,5,3012.39554906,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.50628995895,345,69,5,3017.90130806,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.20618009567,346,70,5,3024.10805297,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.29260492325,347,71,5,3031.39875102,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.27075600624,348,72,5,3036.65424299,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.00657606125,349,73,5,3041.67636514,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.08928108215,350,74,5,3047.76624012,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.35926198959,351,75,5,3056.12505198,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.73921489716,352,76,5,3061.86427498,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,3.08611297607,352,77,5,3064.95092106,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,4.3552069664,352,78,5,3069.30556607,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.35542702675,353,79,5,3074.69438505,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,11.6777920723,354,80,5,3086.32343197,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.62260603905,355,81,5,3091.9460361,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.25657105446,356,82,5,3098.20267105,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.27562379837,357,83,5,3105.49347901,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.23867917061,358,84,5,3110.732584,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.35457181931,359,85,5,3116.12164307,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.27477407455,360,86,5,3122.36161113,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.2721850872,361,87,5,3127.65020418,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.95812606812,362,88,5,3136.59292102,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.6972839832305908, 1.7627689838409424, 6.052025079727173, 10.99057388305664, 16.91322088241577, 26.55571699142456, 34.31532287597656, 40.00297403335571, 46.844929933547974, 55.55275106430054, 65.68166399002075, 74.69073700904846, 83.5502860546112, 92.97567701339722, 100.78538489341736, 107.50875091552734, 115.03239893913269, 120.67161703109741, 126.97824501991272, 135.6385281085968, 142.64484691619873, 151.1381959915161, 159.76398992538452, 171.3418951034546, 180.3859601020813, 186.72474193572998, 192.480721950531, 197.65391397476196, 204.89384293556213, 212.65185689926147, 218.9921510219574, 223.29658889770508, 229.5541079044342, 238.16201210021973, 247.32288098335266, 248.4731330871582, 253.5960819721222, 263.60559010505676, 273.85076904296875, 281.42454504966736, 287.1982259750366, 291.76873898506165, 300.72817397117615, 306.3174660205841, 315.511430978775, 323.6190209388733, 329.0256230831146, 335.9667010307312, 343.00716400146484, 348.94552206993103, 355.4702570438385, 361.3267939090729, 368.39955592155457, 375.07319808006287, 381.4465010166168, 390.08996391296387, 397.2961690425873, 404.47074604034424, 412.46267890930176, 421.2550530433655, 425.14275097846985, 428.8800630569458, 435.06917810440063, 442.3441700935364, 450.86992597579956, 458.26082491874695, 465.4201190471649, 470.85722494125366, 476.3635149002075, 482.5696949958801, 489.8622999191284, 495.13305592536926, 500.13963198661804, 506.22891306877136, 514.5881750583649, 520.3273899555206, 523.4135029315948, 527.768709897995, 533.1241369247437, 544.8019289970398, 550.424535036087, 556.6811060905457, 563.956729888916, 569.1954090595245, 574.54998087883, 580.8247549533844, 586.0969400405884, 595.0550661087036]",space,4.43960618973,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,2.38199591637,362,1,6,3149.55678797,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,3.50427508354,362,2,6,3153.07697606,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,6.42442989349,363,3,6,3159.50047302,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,6.50579118729,364,4,6,3166.00729108,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,6.92546987534,365,5,6,3172.93103099,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,7.85830593109,366,6,6,3180.78973317,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,6.0713660717,367,7,6,3186.84593916,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,7.55790710449,368,8,6,3194.40408301,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,6.24013185501,369,9,6,3200.66044307,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
